hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1997,4,98.28,97.88
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1998,1,97.35,97.77
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1998,2,100.69,99.66
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1998,3,100.24,99.33
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1998,4,102.16,101.83
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1999,1,102.02,102.54
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1999,2,104.80,103.71
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1999,3,106.95,105.81
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1999,4,106.40,106.18
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2000,1,107.46,108.06
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2000,2,111.75,110.61
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2000,3,113.53,112.09
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2000,4,114.77,114.69
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2001,1,118.06,118.75
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2001,2,122.23,121.01
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2001,3,126.48,124.72
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2001,4,127.59,127.63
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2002,1,130.00,130.73
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2002,2,136.86,135.54
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2002,3,141.60,139.49
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2002,4,145.85,146.02
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2003,1,147.42,148.24
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2003,2,153.75,152.24
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2003,3,160.30,157.91
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2003,4,162.09,162.31
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2004,1,169.09,169.96
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2004,2,178.49,176.76
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2004,3,186.63,183.86
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2004,4,192.31,192.68
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2005,1,198.12,198.94
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2005,2,210.40,208.33
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2005,3,218.92,215.96
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2005,4,218.93,219.27
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2006,1,223.01,223.69
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2006,2,228.38,226.00
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2006,3,231.75,229.28
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2006,4,231.74,231.81
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2007,1,235.04,235.51
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2007,2,239.34,236.51
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2007,3,239.25,237.82
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2007,4,235.21,234.60
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2008,1,233.11,233.54
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2008,2,233.32,230.17
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2008,3,231.60,231.24
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2008,4,228.95,227.85
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2009,1,223.60,223.94
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2009,2,226.61,223.23
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2009,3,219.15,219.52
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2009,4,228.78,227.31
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2010,1,227.68,228.09
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2010,2,229.09,225.39
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2010,3,215.72,216.35
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2010,4,220.36,219.02
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2011,1,212.46,212.77
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2011,2,216.42,212.90
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2011,3,215.39,215.78
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2011,4,203.60,202.67
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2012,1,211.51,211.82
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2012,2,215.82,212.43
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2012,3,213.75,213.37
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2012,4,216.48,216.22
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2013,1,219.11,219.34
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2013,2,223.95,220.66
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2013,3,222.64,221.30
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2013,4,221.55,222.04
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2014,1,222.80,223.07
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2014,2,225.40,222.13
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2014,3,226.94,224.93
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2014,4,224.83,225.85
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2015,1,222.32,222.61
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2015,2,238.09,234.63
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2015,3,234.64,232.26
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2015,4,230.93,232.11
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2016,1,234.66,235.15
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2016,2,244.27,240.62
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2016,3,249.63,247.03
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2016,4,246.16,247.40
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2017,1,254.08,254.73
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2017,2,262.55,258.62
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2017,3,260.60,257.87
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2017,4,263.73,264.91
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2018,1,267.33,268.17
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2018,2,275.99,271.78
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2018,3,280.31,277.53
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2018,4,282.18,283.21
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2019,1,283.92,284.92
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2019,2,291.59,287.23
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2019,3,292.61,289.66
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2019,4,293.04,293.96
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2020,1,300.94,302.18
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2020,2,306.61,302.01
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2020,3,320.44,317.11
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2020,4,323.74,324.75
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2021,1,327.13,328.57
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2021,2,348.71,343.55
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2021,3,352.37,348.46
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",2021,4,352.99,354.24
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1991,1,100.00,100.00
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1991,2,99.52,99.78
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1991,3,99.43,99.33
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1991,4,101.70,101.11
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1992,1,101.70,101.74
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1992,2,101.36,101.60
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1992,3,102.62,102.49
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1992,4,103.27,102.70
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1993,1,103.27,103.35
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1993,2,104.23,104.43
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1993,3,105.91,105.72
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1993,4,108.09,107.57
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1994,1,109.25,109.37
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1994,2,111.26,111.39
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1994,3,113.41,113.14
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1994,4,115.62,115.19
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1995,1,116.10,116.26
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1995,2,118.38,118.42
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1995,3,120.55,120.21
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1995,4,121.82,121.52
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1996,1,123.92,124.09
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1996,2,125.24,125.16
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1996,3,127.13,126.75
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1996,4,127.85,127.68
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1997,1,129.19,129.34
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1997,2,130.91,130.72
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1997,3,132.68,132.29
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1997,4,134.15,134.09
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1998,1,135.95,136.09
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1998,2,138.67,138.36
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1998,3,140.94,140.58
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1998,4,142.62,142.60
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1999,1,144.88,145.03
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1999,2,148.07,147.63
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1999,3,150.50,150.22
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",1999,4,152.69,152.64
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2000,1,155.23,155.40
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2000,2,158.18,157.64
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2000,3,159.50,159.29
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2000,4,161.93,161.83
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2001,1,164.00,164.21
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2001,2,167.32,166.71
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2001,3,169.31,169.09
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2001,4,171.73,171.57
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2002,1,172.70,173.05
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2002,2,175.99,175.35
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2002,3,177.91,177.53
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2002,4,181.24,181.14
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2003,1,184.34,184.85
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2003,2,187.72,186.99
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2003,3,191.00,190.35
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2003,4,195.59,195.65
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2004,1,200.54,201.29
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2004,2,208.97,208.12
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2004,3,219.07,217.87
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2004,4,233.03,233.47
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2005,1,250.85,251.96
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2005,2,282.73,281.51
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2005,3,311.66,309.29
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2005,4,322.92,324.09
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2006,1,336.36,338.02
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2006,2,340.88,339.44
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2006,3,335.98,332.68
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2006,4,336.77,338.64
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2007,1,334.27,335.89
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2007,2,332.06,330.64
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2007,3,323.20,319.67
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2007,4,300.27,302.38
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2008,1,283.05,284.24
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2008,2,265.88,264.66
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2008,3,245.91,243.29
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2008,4,216.69,218.35
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2009,1,199.62,200.34
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2009,2,189.77,188.73
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2009,3,190.24,188.44
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2009,4,187.69,189.13
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2010,1,186.09,186.77
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2010,2,182.73,181.47
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2010,3,174.78,173.44
"traditional","purchase-only","quarterly","MSA","Phoenix-Mesa-Chandler, AZ","38060",2010,4,163.31,164.42
